0,1,2,3,4
0.4993777957118259,0.36446415434826057,0.10822727381776685,0.11450892808854503,-0.3516634937984753
0.6537210550771301,0.7284530832457355,-0.25622413456714677,0.36745083098954573,0.33778879592195665
0.12178552246573944,-0.31790664208111424,0.033400641778092,-0.15314438674549258,-0.5358714601484584
0.17828173012756535,0.04437906384441415,-0.2149031813362506,0.6070295658749231,0.2104268588751777
1.0707106159885522,0.2303398279263593,-0.4228134735971169,0.4961662483388441,0.2819488069727703
0.5296993989348622,-0.169999909519346,0.18070406189699662,0.41498158085341125,0.24371637711045407
-0.11983565864724718,0.6170399879614819,-0.1658411616274472,0.47736629055627733,0.21490536823078366
0.29012030193701527,0.869909548037891,-0.0806121632573169,0.30116112978279846,0.7099193229106616
1.0133883076693389,0.5565637273127422,-0.015664781795277707,0.4850488407339679,0.2877439347703651
-0.8989402163593732,0.6116355988586512,1.0004219120550872,-0.4859260695859302,0.21406871805952776
0.6663324520057322,0.17689092888940963,-0.02576599608256442,0.5494449422959004,0.5370930882800478
-0.26311593400730265,0.5352861999783897,0.7271695646601299,-0.2301910157931325,0.5051079777837185
-0.14944341846338305,0.12587249267693779,0.125160889134398,0.4481673103236491,0.37505144459605655
-0.11183059203408592,0.35125266016031426,-0.004728818247538391,0.3932756612251698,0.5411174914589322
-0.0065282144938963735,0.1641187236563885,0.37679420044192447,0.1130812645074046,0.39840926088762163
-0.17134268672281336,0.679613545876394,0.21307287112490772,0.6552063665134182,0.11586492057710154
0.27323126393021374,0.4312839614480405,0.3168313887291286,0.28207063405200755,0.606015379499603
0.7126686125693886,0.5414418353391088,-0.05363373181662478,0.1561242718670241,0.24729699008046246
0.24464413642666963,0.06925644474582297,0.19620015854832615,0.1961568038719321,0.07696772887669447
0.4132464889616081,-0.14835311520049427,0.495795584371188,0.17343886819215665,0.03406003033315987
0.186352852419253,0.9719972557316833,-0.25311324993550255,0.2957491854728793,-0.08960101571347326
0.2931905990110817,0.37962091625751976,-0.30205784469484354,0.48542528880577007,0.013745707372769403
-0.4211142462301376,0.3582579364677422,0.5448572679580413,-0.17910875535796666,0.36557145888470943
0.04603806164732772,0.664195084058942,0.2229859763937651,-0.06711599180576701,-0.25288425471192344
1.1965554065429131,-0.0240209212759332,0.08451174427603331,0.13109827720308131,-0.06318178643398513
-0.12295591059764964,0.20415601905681965,-0.34767238600822103,0.7060858143645556,0.511156059898387
-0.1597048561312509,0.34931546831393645,0.6828648921428787,-0.004247184964086343,0.10076214139641967
0.6032787055360208,0.10582604747223966,-0.3476862574233156,0.8526660317109136,0.10662041484113535
-0.0484090928687834,0.5213180949794329,0.16524517008643877,0.06244812558468644,-0.028082249974934557
-0.17383232822142222,-0.11615621956027798,0.10370604406999026,0.3357400128674715,0.33674052850416797
-0.3383932415997534,0.1908999473862666,0.6826615986126343,0.5276059617260559,0.24112640095553797
