0,1,2,3,4
0.850450341316048,-0.4860637263302768,0.2925474477086452,0.03787142241043151,-0.47350981650235274
0.39892668936496894,1.0791850521309418,0.25257944029192586,0.8027437225788957,-0.6969251080631299
0.17222246377007108,-0.5948970217123443,0.47220085189503513,0.05224321694187212,0.3858664572103318
0.19503800234649624,0.9115939144867331,0.15644066419858277,0.13543935973368834,0.21095794697876863
-0.5446691259620947,0.4361739644757895,-0.049751384967160944,0.3999610547860297,0.3694576151736985
0.30750356844057886,-0.4030263847584716,-0.15446100973113308,0.42722212598195436,0.509405861411994
0.4727092868619522,0.7595974784625448,0.5977606442223089,0.4929328519269725,0.10169824959957784
-0.8257371471912645,0.4541430705175942,0.08586734873001804,0.7872048311736582,0.4168234784551475
-0.30382714687427065,0.281497669355831,-0.14089816350139558,0.34589402556304677,0.1291655986758463
-0.1447488895954919,0.6326662322164536,0.1408214665791434,0.16784829022293615,-0.19804567193742623
0.47787013063953854,0.2797483060844339,0.38623148879086,0.135879098455709,-0.09736204875693603
0.08278989427357251,0.12526838980328142,0.23713757580113318,-0.30534960335050354,-0.009806011390459342
0.43948178718510106,1.2128816184820088,0.46204788067173985,0.2437816207180832,0.8292195901670483
0.6636978690941127,-0.3131864458297876,-0.0020383379930771564,0.26080071153928747,0.344322052631205
0.49674144215549665,0.8222472238732905,0.23691580289957068,0.30662305891070035,0.35482963210352625
0.09314350099766586,0.36251067111984164,0.39786289685105697,0.6980387601361167,0.46644927408240955
0.8638319296408069,0.09047518197031368,0.6420210302550975,0.2432786729902886,1.0850951178463542
0.005324491367134706,-0.36683923609809344,0.416009222226115,-0.18025359516411776,0.48501529567344087
-0.29653822103707506,1.3373577982740361,-0.0838963206131466,0.5945784528774569,0.6656702326514129
-0.19351612623157957,-0.8153714456415037,0.4644326544785257,0.33199051119861606,0.06175908979406311
-0.3071743433854607,0.9637008088409412,-0.1942963829981191,0.37294652992354915,0.22834244841103507
-0.5080552221218818,0.6800951890447293,0.25657039530936054,-0.1294311234043021,-0.1000868544966542
0.6531184596909066,0.02347643865991066,0.48031894175755574,0.3210326377663599,-0.37538617592402446
0.13371081036735105,0.2925641558914305,0.27201737373305046,0.47005047933612026,-0.1956393629320934
-0.20503871595781412,0.43586720446109883,-0.30168693336665897,0.26236723778052107,0.15194757810571913
